bus_id,x,y,typ,voltage,frequency,name,operator,ref,source,n_gen,capacity,net_capacity,wkt_srid_4326,region,injection_mw
113877,7.36990076179519,51.5869489505133,joint,380000;380000;380000,50;50;50,RWE 4349 Mengede - Pkt Waltrop;380kV Datteln Ost+West;380kV Mengede Nord+Süd,RWE,4349,,,,,SRID=4326;POINT(7.36990076179519 51.5869489505133),Amprion,-23.70517362086417
114098,7.42875784022154,50.4289987577002,joint,220000;110000;20000;110000;220000,,,RWE,,,,,,SRID=4326;POINT(7.42875784022154 50.4289987577002),Amprion,-11.295063047152606
114200,8.70941928579665,51.6998988507236,joint,220000;110000;110000,,,E.ON,2812,,,,,SRID=4326;POINT(8.70941928579665 51.6998988507236),Amprion,-15.696345066404756
114313,7.26673383282202,52.6542333842137,joint,110000;110000;110000;110000,50;50;50;50,,RWE,,,,,,SRID=4326;POINT(7.26673383282202 52.6542333842137),Amprion,-13.028306521055152
114330,7.93234593248208,52.2627549552881,joint,220000;110000;110000;220000,50;50,220kV Westerkappeln Nord+Süd,RWE,4166,,,,,SRID=4326;POINT(7.93234593248208 52.2627549552881),Amprion,-18.389869696183524
114348,8.11013995452585,52.2621248731303,joint,110000;220000;220000;110000,50;50;50,220kV Bohmte Ost+West,RWE,2312,,,,,SRID=4326;POINT(8.11013995452585 52.2621248731303),Amprion,-17.056224522338375
114526,8.89929816369462,49.7233662575846,joint,110000;220000;110000;220000;110000,50;50;50,220 kV;110 kV;220 kV;110 kV,RWE,,,,,,SRID=4326;POINT(8.89929816369462 49.7233662575846),TenneT,-4.573817831033969
114547,9.09572953293802,51.1638940657093,joint,110000;380000;380000;380000;110000,50;50,Leitung 3212;Leitung 3213;Leitung 3212;Leitung 3213,E.ON Netz,1013,,,,,SRID=4326;POINT(9.09572953293802 51.1638940657093),TenneT,-10.567159887834093
114622,7.48701816780464,51.957653872436,joint,380000;380000;110000;380000;110000,50;50,,RWE,4372,,,,,SRID=4326;POINT(7.48701816780464 51.957653872436),Amprion,-23.625102274697998
114756,7.73531556660724,51.5181419828072,joint,380000;110000;380000;380000;110000,,,RWE,4323,,,,,SRID=4326;POINT(7.73531556660724 51.5181419828072),Amprion,-25.35901889689496
114769,7.61501165662197,51.5445454574479,joint,220000;220000;110000,50;50;50,220kV Wambel Ost+West,RWE,4330,,,,,SRID=4326;POINT(7.61501165662197 51.5445454574479),Amprion,-25.13247988897294
114776,7.41536952889007,52.0379013615886,joint,110000;380000;220000;380000;220000;110000,50;50,110kV Metelen-Münster+?,RWE,1525,,,,,SRID=4326;POINT(7.41536952889007 52.0379013615886),Amprion,-22.770563464191948
114988,6.75133532002657,51.5181267782282,joint,220000;110000;110000,,110kV Aldenrade Nord+ANK,RWE,4112,,,,,SRID=4326;POINT(6.75133532002657 51.5181267782282),Amprion,-16.224420579722608
115115,7.98138137058103,50.8504859493042,joint,220000;110000;110000;220000;110000,,110kV Siegen Ltg,RWE,0069,,,,,SRID=4326;POINT(7.98138137058103 50.8504859493042),Amprion,-19.88018306382837
115143,7.00709187979085,51.0501461829507,joint,110000;110000;220000;110000;220000;110000,50;16.7;50;50;16.7,110 kV Springborn Ost;110 kV Bahnstrom Köln - Gerresheim 1|2;220 kV Dünnwald Ost|West; 110 kV Springborn Ost;220 kV Dünnwald Ost|West;110 kV Bahnstrom Köln - Gerresheim 1|2,RWE,447;Köln - Gerresheim,,,,,SRID=4326;POINT(7.00709187979085 51.0501461829507),Amprion,-12.962587112222398
115231,7.12143447971918,49.3098488713945,joint,220000;110000;110000;110000,50;50;50,,Pfalzwerke AG,2426,,,,,SRID=4326;POINT(7.12143447971918 49.3098488713945),Amprion,-0.8345162749340655
115234,6.96111412725599,51.0528141675749,joint,220000,50,380 kV Niehl 3;220 kV Kasselberg Süd; Niederaußem 5e,RWE,4560,,,,,SRID=4326;POINT(6.96111412725599 51.0528141675749),Amprion,-12.335593602093564
115536,7.29779802450451,51.444392652176,joint,380000;220000;110000;380000;220000;110000,50;50;50,110kV Steinenhaus-Witten+Prov Hattingen-Steinenhaus,RWE,4339,,,,,SRID=4326;POINT(7.29779802450451 51.444392652176),Amprion,-22.013091365072125
115565,6.5398553731436,51.2994006519051,joint,220000;110000;110000;220000;110000,50;50;50,110kV St.Tönis Ost,RWE,2388,,,,,SRID=4326;POINT(6.5398553731436 51.2994006519051),Amprion,37.29564459639488
115577,6.92904076818332,51.5034438856652,joint,380000;220000;380000;380000;220000;110000;110000,,380kV Büscherhof West;110kV Lirich West+Thyssen Ost,RWE,4566,,,,,SRID=4326;POINT(6.92904076818332 51.5034438856652),Amprion,-18.026301203862026
115612,7.2501655752163,51.4009148805987,joint,220000;380000;220000;110000;380000;110000,50;50;50,220kV Laer West+Pöppinghausen Ost,RWE,2652,,,,,SRID=4326;POINT(7.2501655752163 51.4009148805987),Amprion,-21.01571573032023
115892,9.33223016559803,54.7210227584184,joint,380000;380000;380000,50;50;50,305;305,TenneT,305,,,,,SRID=4326;POINT(9.33223016559803 54.7210227584184),TenneT,51.63759797973369
115940,6.21409867284264,50.9435797768194,joint,380000;380000;380000;380000,50;50;50;50;50,,,,,,,,SRID=4326;POINT(6.21409867284264 50.9435797768194),Amprion,42.277715503827615
116011,7.95193055314881,47.596434280668,joint,380000;380000;380000;380000,50;50;50;50,Kühmoos - Daxlanden,EnBW;Amprion,7510,,,,,SRID=4326;POINT(7.95193055314881 47.596434280668),TransnetBW,51.041294951442545
116095,7.0017160916361,49.3731187903947,joint,220000;380000;220000;380000;220000,50,Uchtelfangen - KW Weiher,RWE,4538,,,,,SRID=4326;POINT(7.0017160916361 49.3731187903947),Amprion,-0.9525729093962525
116111,9.71052977602479,49.2304865729926,joint,220000;110000;110000;220000,,,,,,,,,SRID=4326;POINT(9.71052977602479 49.2304865729926),TransnetBW,-8.337454444576878
116597,7.1613345903678,49.3278924903072,joint,110000;220000;110000,50;50;50,Bexbach -,Saar Energie,,,,,,SRID=4326;POINT(7.1613345903678 49.3278924903072),Amprion,-0.9955064441069066
116862,6.77057615543406,51.5310203942939,joint,220000;110000;220000;220000;110000,,220kV Sterkrade Nord,RWE,4182,,,,,SRID=4326;POINT(6.77057615543406 51.5310203942939),Amprion,-16.573495704262005
118089,9.16768386854376,49.3338438416158,joint,380000;110000;380000;110000,,,,,,,,,SRID=4326;POINT(9.16768386854376 49.3338438416158),TenneT,-4.90159245445505
117779,11.6378573129287,50.5334303734403,joint,220000;220000;220000,50,"383;393, 384",50Hertz Transmission GmbH,383,,,,,SRID=4326;POINT(11.6378573129287 50.5334303734403),50Hertz,-0.39372746892442123
117950,9.19132617934886,48.9162358880407,joint,380000;0,,,,,,,,,SRID=4326;POINT(9.19132617934886 48.9162358880407),TransnetBW,-5.391081651503358
118078,9.11610772532674,49.2569031462932,joint,220000;110000;220000;110000;110000,,"1x 220 kV, 1x 110 kV;1x 220 kV, 1x 110 kV;Neckar-Ost",RWE,2332,,,,,SRID=4326;POINT(9.11610772532674 49.2569031462932),TransnetBW,-4.739276645784335
118105,8.70945189464147,49.3079588687383,joint,380000;110000;20000,,HUEFF-WIESL-NEURO;LEIMN-WIESL-BAIER,,,,,,,SRID=4326;POINT(8.70945189464147 49.3079588687383),Amprion,-3.286406705492835
118106,8.75391068586241,49.3086712448478,joint,220000;380000;220000;380000,50;50,Elsenz;Elsenz;HUEFF-WIESL-NEURO,Badenwerk,,,,,,SRID=4326;POINT(8.75391068586241 49.3086712448478),Amprion,-3.4103190970735433
118311,8.94466551099393,49.570313568508,joint,220000;220000;220000,50;50,220 kV;220 kV,RWE,,,,,,SRID=4326;POINT(8.94466551099393 49.570313568508),TenneT,-4.265393180430737
118316,8.84209461421176,49.9199994791716,joint,110000;220000;110000,50,220 kV;110 kV,RWE,,,,,,SRID=4326;POINT(8.84209461421176 49.9199994791716),TenneT,-5.429932614928502
118354,8.41949737032603,49.6377579874862,joint,220000;220000;0;0;110000,50;50;50;50,220 kV Rheinau West;220 kV Rheinau West;110 kV Bürstadt Trafo 412,RWE,2327,,,,,SRID=4326;POINT(8.41949737032603 49.6377579874862),Amprion,-4.299924617709108
118510,8.46507528272793,50.6008152931588,joint,380000;380000;380000;0,50;50;50,3702 II,TenneT,,,,,,SRID=4326;POINT(8.46507528272793 50.6008152931588),Amprion,-13.858012147595629
118520,7.87212305549776,50.7704373686256,joint,220000;110000;220000;110000,50;50,,RWE,2471,,,,,SRID=4326;POINT(7.87212305549776 50.7704373686256),Amprion,-18.804214631104628
118546,8.54774319590668,49.4354669848306,joint,220000;220000;220000,50;50;50,DAXLA-NEURO,EnBW,5100,,,,,SRID=4326;POINT(8.54774319590668 49.4354669848306),Amprion,-3.3343680549080332
118550,8.6725802743102,49.3045322560527,joint,380000;220000;110000;380000;220000;110000,50,HUEFF-WIESL-NEURO;WIESL-NEURO;LEIMN-WIESL-BAIER;HUEFF-WIESL-NEURO;WIESL-NEURO;LEIMN-WIESL-BAIER,EnBW,7580,,,,,SRID=4326;POINT(8.6725802743102 49.3045322560527),Amprion,-3.1823688206232763
118569,8.57177474672438,49.4988578412847,joint,380000;110000,50;50,380 kV Kugelberg Ost|West;Bergstraße West/Ost;Bergstraße-West,RWE,4523,,,,,SRID=4326;POINT(8.57177474672438 49.4988578412847),Amprion,-3.614045158632292
121305,7.45426307726284,51.056071660662,joint,380000;110000;110000,50,RWE 4562 Ronsdorf - Bomig,RWE,4562,,,,,SRID=4326;POINT(7.45426307726284 51.056071660662),Amprion,-19.595459216910815
123035,6.55906476751616,49.7062394881271,joint,220000;110000,50;50,220 kV Saar Nord;110kV Konz Ltg.,Amprion,2326,,,,,SRID=4326;POINT(6.55906476751616 49.7062394881271),Amprion,47.29359034822247
124239,10.201147453224,54.3400294796876,joint,220000;110000;110000,50,211;133,EON_Netz,211;133,,,,,SRID=4326;POINT(10.201147453224 54.3400294796876),50Hertz,56.77565129780857
131337,8.50026588566803,51.9228328928681,joint,380000;220000;380000;220000;110000;110000,50,110kV Gütersloh-Verl+Avenwedde,RWE,4375,,,,,SRID=4326;POINT(8.50026588566803 51.9228328928681),Amprion,-17.025253131668165
134273,14.4282090197737,51.8888221394086,merge,380000;110000;110000,50;50,Umspannwerk Preilack,50Hertz,PRL,,,,,SRID=4326;POINT(14.4282090197737 51.8888221394086),50Hertz,68.9191845546558
134275,10.4150839352827,53.4128119834115,merge,110000;380000;110000,50,Krümmel,50Hertz,,,,,,SRID=4326;POINT(10.4150839352827 53.4128119834115),50Hertz,9.558854569047753
134336,9.4250726502889,48.0642166429476,merge,380000;220000;110000,,Umspannwerk Herbertingen,EnBW,,,,,,SRID=4326;POINT(9.4250726502889 48.0642166429476),TransnetBW,44.07853929608703
134389,13.3041225501447,52.2308385418574,merge,380000;220000;110000;110000,50;50;16.7,UW Thyrow Trfostation;Spitzenlastgasturbinenkraftwerk Thyrow;Thyrow;Umrichterwerk Thyrow,EON_edis,,,,,,SRID=4326;POINT(13.3041225501447 52.2308385418574),50Hertz,9.079497746090341
134419,7.35181058520026,51.5683678572978,merge,110000,50,Station Knepper;Ehemaliges Kraftwerk Knepper,RWE,,,,,,SRID=4326;POINT(7.35181058520026 51.5683678572978),Amprion,-23.45449012828577
134449,8.95872395324314,50.0826216715156,merge,380000;220000,50,Umspannwerk Großkrotzenburg,TenneT,,,,,,SRID=4326;POINT(8.95872395324314 50.0826216715156),TenneT,-5.9125094957892355
134471,8.99290324641256,51.3429781305913,merge,380000;110000,50,e.on Eigenbedarf;Umspannwerk Twistetal,Energie Waldeck-Frankenberg,23060,,,,,SRID=4326;POINT(8.99290324641256 51.3429781305913),TenneT,-12.26040148821379
134575,6.6300450123364,49.4545538025574,merge,220000;220000;110000;110000;110000,50;50;50;50,220 kV Saar Nord;220 kV Saar Nord | 110kV Merzig Ltg.;Merzig -;UA Merzig,Amprion,,,,,,SRID=4326;POINT(6.6300450123364 49.4545538025574),Amprion,-0.6756173837525292
143531,8.60497229453133,49.3703244908286,joint,220000;110000;110000;110000;110000;220000;110000,50;16.7;16.7;16.7;50,Bahnstrom Neckarelz - Mannheim;Bahnstrom Neckarelz - Mannheim;Bahnstrom Neckarelz - Mannheim,EnBW,5220,,,,,SRID=4326;POINT(8.60497229453133 49.3703244908286),Amprion,-3.2039487660383337
143705,7.76961579799179,47.6280905583269,joint,380000,50,Kühmoos - Daxlanden,EnBW;Amprion,7510,,,,,SRID=4326;POINT(7.76961579799179 47.6280905583269),TransnetBW,51.20955084173001
112046,12.9073643776209,52.5968660535415,joint,380000;380000;380000,50,"493, 498;493;498",50Hertz Transmission,493;498,,,,,SRID=4326;POINT(12.9073643776209 52.5968660535415),50Hertz,4.280896921170349
112264,10.4194293536068,53.4152576748809,joint,110000;380000;110000;380000,50;50;50,KKW Krümmel - Hamburg/OST;KKW Krümmel - UW HH-OST,50Hertz Transmission,,,,,,SRID=4326;POINT(10.4194293536068 53.4152576748809),50Hertz,9.578235287190939
112293,8.44196513389715,50.0598143852472,joint,380000;380000;380000,50,380 kV Hessen Ost;380 kV Trebur Nord+Süd; Hessen Ost,RWE,4127,,,,,SRID=4326;POINT(8.44196513389715 50.0598143852472),Amprion,-7.781425700732683
112303,9.91261864509603,53.4847192501925,joint,110000;380000;110000;380000,50;50;50,"72;73;C,D,72,73;C,D",Vattenfall Europe Hamburg,72;73,,,,,SRID=4326;POINT(9.91261864509603 53.4847192501925),50Hertz,10.453110854981768
112438,8.77515701014171,49.9704873626605,joint,0;380000;220000,,"2 x 380 kV, 2 x 220 kV",,,,,,,SRID=4326;POINT(8.77515701014171 49.9704873626605),Amprion,-5.889435491863825
112439,8.77860734931648,49.9687442834315,joint,380000;110000;380000;220000;110000,,"2 x 380 kV, 2 x 220 kV, 2 x 110 kV;2 x 380 kV, 2 x 220 kV",,,,,,,SRID=4326;POINT(8.77860734931648 49.9687442834315),Amprion,-5.86855701733416
112533,6.63344329674763,51.6162097502792,joint,380000;22000;380000;220000;110000;110000,,110kV Sternbusch Tr13+14,RWE,4572,,,,,SRID=4326;POINT(6.63344329674763 51.6162097502792),Amprion,-16.23684501741082
112534,6.62901433290233,51.6137687514164,joint,220000;110000;380000;22000;380000;220000;25000,,,RWE,4574,,,,,SRID=4326;POINT(6.62901433290233 51.6137687514164),Amprion,-16.174905057516966
112591,9.49973183010553,53.5460228584065,joint,220000;220000;220000,50;50,Abbenfleth-Sottrum;Abbenfleth-Sottrum,transpower,2142,,,,,SRID=4326;POINT(9.49973183010553 53.5460228584065),TenneT,60.9889257863854
112600,6.65257534617422,51.3840078619821,joint,380000;220000;220000;380000;220000,50;50;50,220 KV;380kV Meerbusch West+220kV Mündelheim Nord,RWE,4577,,,,,SRID=4326;POINT(6.65257534617422 51.3840078619821),Amprion,-13.53374073806723
112616,8.63365016450537,51.9998936777847,joint,380000;220000;220000;380000;220000,50;50;50,,E.ON Westfalen Weser,,,,,,SRID=4326;POINT(8.63365016450537 51.9998936777847),Amprion,-14.595811079459587
112643,10.8419887784191,49.3861637661992,joint,220000;220000;220000,,Ludersheim - Raitersaich;Raitersaich - Trennfeld;Raitersaich - Ludersheim;Raitersaich - Trennfeld,TenneT TSO GmbH,237,,,,,SRID=4326;POINT(10.8419887784191 49.3861637661992),TenneT,-13.194272217322952
112661,10.2390716295737,49.9724528733883,joint,380000;220000;110000;110000;380000;220000,,Grafenrheinfeld - Raitersaich;Bergrheinfeld - Raitersaich;Brünnstadt - Heidenfeld - Schwebheim;Brünnstadt - Knetzgau;Brünnstadt - Heidenfeld - Schwebheim;Brünnstadt - Knetzgau;Grafenrheinfeld - Raitersaich;Bergrheinfeld - Raitersaich,TenneT TSO GmbH;E.ON Netz GmbH,433;434;278;151;152,,,,,SRID=4326;POINT(10.2390716295737 49.9724528733883),TenneT,-4.171588993975947
112666,10.1626630874632,49.9862934714093,joint,380000;220000;220000;380000,,Großkrotzenburg - Grafenrheinfeld;Aschaffenburg - Grafenrheinfeld;Bergrheinfeld - Raitersaich;Großkrotzenburg - Grafenrheinfeld;Aschaffenburg - Grafenrheinfeld,TenneT TSO GmbH,417;418;278,,,,,SRID=4326;POINT(10.1626630874632 49.9862934714093),TenneT,-3.904033082028258
112717,6.85419107258533,51.0238523934622,joint,220000;220000;220000,50;50;50,220 kV Frixheim Süd; Niederaußem 4d|5e; Stommeln Nord;220 kV Frixheim Süd; Niederaußem 5e;220 kV Niederaußem 4d; Stommeln Nord,RWE,4560,,,,,SRID=4326;POINT(6.85419107258533 51.0238523934622),Amprion,-10.528966906922872
112774,7.13808107041767,51.5605917525362,joint,380000;380000;110000;380000;110000;110000,,380kV Recklinghausen;110kV Herten Ost+West,RWE,4358,,,,,SRID=4326;POINT(7.13808107041767 51.5605917525362),Amprion,-21.121062753189275
112779,7.13369765115728,51.5524222689655,joint,220000;110000;110000;220000;220000,,110kV Herten Ost+West;220kV Herne 1A+2B;220kV Herne 1A,RWE,4533,,,,,SRID=4326;POINT(7.13369765115728 51.5524222689655),Amprion,-21.002170209268755
112813,6.88127464958083,51.4528179806137,joint,220000;110000;110000;220000;110000,,110kV Rosendelle Nord+Süd,RWE,2412,,,,,SRID=4326;POINT(6.88127464958083 51.4528179806137),Amprion,-16.842309318696547
112842,7.03125575244991,51.6285663485415,joint,220000;220000;220000,,220kV Polsum Süd;220kV Scholven D;220kV Polsum Süd+Scholven D,RWE,2422,,,,,SRID=4326;POINT(7.03125575244991 51.6285663485415),Amprion,-20.427245608344567
112875,7.10406016380902,51.4787187524031,joint,380000;220000;110000;110000;380000;220000;110000,50,110kV Leithe Ost+West,RWE,4170,,,,,SRID=4326;POINT(7.10406016380902 51.4787187524031),Amprion,-19.945171058634358
112963,8.42102729108642,51.9284099413313,joint,380000;220000;110000;110000;380000;220000;110000,50,110kV Avenwedde,RWE,4375,,,,,SRID=4326;POINT(8.42102729108642 51.9284099413313),Amprion,-17.981498542376073
113050,8.59072821107249,51.965478059051,joint,110000;380000;220000;110000;380000;220000;110000,50,,Stadtwerke Bielefeld,4375,,,,,SRID=4326;POINT(8.59072821107249 51.965478059051),Amprion,-15.464682711502821
113157,9.99682977410136,54.3134085592386,joint,220000;220000;220000,50;50,207;207,TenneT,207,,,,,SRID=4326;POINT(9.99682977410136 54.3134085592386),50Hertz,56.241269386965286
113180,7.03222117188576,50.972375486188,joint,220000;110000;220000;110000,50;50;50,220 kV Merheim Ost|West;110 kV Moitzfeld West; Springborn West;220 kV Merheim Ost|West;110 kV Moitzfeld West;Springborn West,RWE,2380,,,,,SRID=4326;POINT(7.03222117188576 50.972375486188),Amprion,-12.299992311878519
113223,7.04002268080222,50.9504958561551,joint,110000;220000;220000;110000,50;50;50,110 kV Moitzfeld West; Springborn West;220 kV Merheim Ost|West;220 kV Merheim Ost|West;110 kV Moitzfeld West;Springborn West,RWE,0243,,,,,SRID=4326;POINT(7.04002268080222 50.9504958561551),Amprion,-12.134273874653637
113246,11.3652880639699,48.2888757573462,joint,110000;220000;220000;110000,50,Obr-Oba;Ka-Oba;Oberbrunn - Oberbachern;Oberbrunn - Oberbachern;Karlsfeld/West - Oberbachern,E.ON Netz GmbH,121;122,,,,,SRID=4326;POINT(11.3652880639699 48.2888757573462),50Hertz,-18.015819303395126
113315,9.02450337170158,50.8451405571297,joint,110000;380000;110000,50,,e.on,3002,,,,,SRID=4326;POINT(9.02450337170158 50.8451405571297),TenneT,-10.09714914260015
113451,7.18416572247134,51.5588702900879,joint,380000;0;220000;380000;220000,50,380kV Recklinghausen + ANK;380kV Recklinghausen + 220kV Herne 4,RWE,4302,,,,,SRID=4326;POINT(7.18416572247134 51.5588702900879),Amprion,-21.640960844517334
113523,7.05034019116645,51.6950828585471,joint,110000;110000;380000,,Hervest-Dorsten - Kusenhorst Nord+Süd;Hervest-Dorsten-Kusenhorst Nord+Süd;Hamaland+Münsterland,RWE,1570,,,,,SRID=4326;POINT(7.05034019116645 51.6950828585471),Amprion,-21.067187728849557
113529,7.37185639416872,52.1977066547834,joint,380000;220000;220000;380000;220000,50;50,,Amprion,4307,,,,,SRID=4326;POINT(7.37185639416872 52.1977066547834),Amprion,-20.87127429530387
113621,12.6114578857275,53.5855257872311,joint,380000;380000;380000,50;50;50,513;514;513;514,50Hertz,513,,,,,SRID=4326;POINT(12.6114578857275 53.5855257872311),50Hertz,53.397498596064224
113948,9.48356691606238,53.6356800744779,joint,220000;220000;220000,,,TenneT,,,,,,SRID=4326;POINT(9.48356691606238 53.6356800744779),TenneT,62.159031222563016
113964,7.1915919152621,52.8724919422328,joint,380000;380000;380000,50;50;50,Emsland Ost/West;305 Emsland Ost/West,TenneT,305,,,,,SRID=4326;POINT(7.1915919152621 52.8724919422328),Amprion,-8.275987828866917
